--------------------------------
Started at UT 2015y008d03h51m25s
Elapsed      Time Interval
Time / s          / s
--------------------------------
696479      8.465596762e-01
696540      8.465596777e-01
696601      8.465596757e-01
696662      8.465596827e-01
696723      8.465596717e-01
696784      8.465596807e-01
696845      8.465596687e-01
696906      8.465596762e-01
696967      8.465596712e-01
697028      8.465596712e-01
697089      8.465596742e-01
697150      8.465596672e-01
697211      8.465596712e-01
697272      8.465596717e-01
697333      8.465596717e-01
697394      8.465596747e-01
697455      8.465596747e-01
697516      8.465596752e-01
697577      8.465596747e-01
697638      8.465596737e-01
697699      8.465596737e-01
697760      8.465596762e-01
697821      8.465596727e-01
697882      8.465596712e-01
697943      8.465596742e-01
698004      8.465596677e-01
698065      8.465596687e-01
698126      8.465596712e-01
698187      8.465596702e-01
698248      8.465596737e-01
698309      8.465596627e-01
698370      8.465596662e-01
698431      8.465596667e-01
698492      8.465596637e-01
698553      8.465596677e-01
698614      8.465596692e-01
698675      8.465596702e-01
698736      8.465596697e-01
698797      8.465596737e-01
698858      8.465596732e-01
698919      8.465596707e-01
698980      8.465596682e-01
699041      8.465596682e-01
699102      8.465596687e-01
699163      8.465596672e-01
699224      8.465596667e-01
699285      8.465596647e-01
699346      8.465596652e-01
699407      8.465596662e-01
699468      8.465596692e-01
699529      8.465596667e-01
699590      8.465596647e-01
699651      8.465596657e-01
699712      8.465596732e-01
699773      8.465596667e-01
699834      8.465596667e-01
699895      8.465596692e-01
699956      8.465596687e-01
700017      8.465596682e-01
700078      8.465596752e-01
700139      8.465596667e-01
700200      8.465596667e-01
700261      8.465596692e-01
700322      8.465596612e-01
700383      8.465596572e-01
700444      8.465596632e-01
700505      8.465596612e-01
700566      8.465596642e-01
700627      8.465596652e-01
700688      8.465596612e-01
700749      8.465596602e-01
700810      8.465596597e-01
700871      8.465596572e-01
700932      8.465596617e-01
700993      8.465596572e-01
701054      8.465596557e-01
701115      8.465596612e-01
701176      8.465596647e-01
701237      8.465596597e-01
701298      8.465596587e-01
701359      8.465596572e-01
701420      8.465596602e-01
701481      8.465596592e-01
701542      8.465596567e-01
701603      8.465596502e-01
701664      8.465596552e-01
701725      8.465596632e-01
701786      8.465596627e-01
701847      8.465596527e-01
701908      8.465596552e-01
701969      8.465596542e-01
702030      8.465596572e-01
702091      8.465596607e-01
702152      8.465596567e-01
702213      8.465596582e-01
702274      8.465596587e-01
702335      8.465596557e-01
702396      8.465596592e-01
702457      8.465596542e-01
702518      8.465596527e-01
702579      8.465596547e-01
702640      8.465596552e-01
702701      8.465596552e-01
702762      8.465596547e-01
702823      8.465596577e-01
702884      8.465596532e-01
702945      8.465596552e-01
703006      8.465596577e-01
703067      8.465596557e-01
703128      8.465596557e-01
703189      8.465596547e-01
703250      8.465596512e-01
703311      8.465596522e-01
703372      8.465596542e-01
703433      8.465596522e-01
703494      8.465596582e-01
703555      8.465596547e-01
703616      8.465596562e-01
703677      8.465596507e-01
703738      8.465596532e-01
703799      8.465596482e-01
703860      8.465596472e-01
703921      8.465596502e-01
703982      8.465596442e-01
704043      8.465596542e-01
704104      8.465596537e-01
704165      8.465596437e-01
704226      8.465596432e-01
704287      8.465596537e-01
704348      8.465596432e-01
704409      8.465596507e-01
704470      8.465596407e-01
704531      8.465596417e-01
704592      8.465596527e-01
704653      8.465596537e-01
704714      8.465596497e-01
704775      8.465596467e-01
704836      8.465596457e-01
704897      8.465596512e-01
704958      8.465596512e-01
705019      8.465596497e-01
705080      8.465596502e-01
705141      8.465596527e-01
705202      8.465596492e-01
705263      8.465596462e-01
705324      8.465596527e-01
705385      8.465596602e-01
705446      8.465596532e-01
705507      8.465596547e-01
705568      8.465596512e-01
705629      8.465596497e-01
705690      8.465596512e-01
705751      8.465596522e-01
705812      8.465596487e-01
705873      8.465596472e-01
705934      8.465596472e-01
705995      8.465596477e-01
706056      8.465596407e-01
706117      8.465596417e-01
706178      8.465596477e-01
706239      8.465596427e-01
706300      8.465596402e-01
706361      8.465596507e-01
706422      8.465596402e-01
706483      8.465596467e-01
706544      8.465596337e-01
706605      8.465596467e-01
706666      8.465596437e-01
706727      8.465596477e-01
706788      8.465596512e-01
706849      8.465596477e-01
706910      8.465596442e-01
706971      8.465596427e-01
707032      8.465596447e-01
707093      8.465596452e-01
707154      8.465596477e-01
707215      8.465596452e-01
707276      8.465596427e-01
707337      8.465596467e-01
707398      8.465596457e-01
707459      8.465596497e-01
707520      8.465596507e-01
707581      8.465596457e-01
707642      8.465596412e-01
707703      8.465596417e-01
707764      8.465596362e-01
707825      8.465596472e-01
707886      8.465596452e-01
707947      8.465596432e-01
708008      8.465596452e-01
708069      8.465596582e-01
708130      8.465596437e-01
708191      8.465596447e-01
708252      8.465596387e-01
708313      8.465596432e-01
708374      8.465596367e-01
708435      8.465596442e-01
708496      8.465596467e-01
708557      8.465596417e-01
708618      8.465596427e-01
708679      8.465596387e-01
708740      8.465596412e-01
708801      8.465596427e-01
708862      8.465596422e-01
708923      8.465596412e-01
708984      8.465596462e-01
709045      8.465596407e-01
709106      8.465596507e-01
709167      8.465596437e-01
709228      8.465596392e-01
709289      8.465596402e-01
709350      8.465596432e-01
709411      8.465596417e-01
709472      8.465596382e-01
709533      8.465596347e-01
709594      8.465596372e-01
709655      8.465596372e-01
709716      8.465596382e-01
709777      8.465596367e-01
709838      8.465596372e-01
709899      8.465596407e-01
709960      8.465596362e-01
710021      8.465596362e-01
710082      8.465596407e-01
710143      8.465596437e-01
710204      8.465596432e-01
710265      8.465596402e-01
710326      8.465596377e-01
710387      8.465596417e-01
710448      8.465596427e-01
710509      8.465596417e-01
710570      8.465596412e-01
710631      8.465596432e-01
710692      8.465596372e-01
710753      8.465596417e-01
710814      8.465596402e-01
710875      8.465596382e-01
710936      8.465596367e-01
710997      8.465596332e-01
711058      8.465596407e-01
711119      8.465596392e-01
711180      8.465596372e-01
711241      8.465596367e-01
711302      8.465596502e-01
711363      8.465596407e-01
711424      8.465596387e-01
711485      8.465596357e-01
711546      8.465596387e-01
711607      8.465596397e-01
711668      8.465596377e-01
711729      8.465596342e-01
711790      8.465596352e-01
711851      8.465596407e-01
711912      8.465596357e-01
711973      8.465596377e-01
712034      8.465596372e-01
712095      8.465596392e-01
712156      8.465596302e-01
712217      8.465596297e-01
712278      8.465596332e-01
712339      8.465596342e-01
712400      8.465596327e-01
712461      8.465596257e-01
712522      8.465596377e-01
712583      8.465596352e-01
712644      8.465596412e-01
712705      8.465596382e-01
712766      8.465596392e-01
712827      8.465596337e-01
712888      8.465596322e-01
712949      8.465596327e-01
713010      8.465596377e-01
713071      8.465596402e-01
713132      8.465596342e-01
713193      8.465596352e-01
713254      8.465596267e-01
713315      8.465596227e-01
713376      8.465596277e-01
713437      8.465596272e-01
713498      8.465596262e-01
713559      8.465596227e-01
713620      8.465596282e-01
713681      8.465596302e-01
713742      8.465596302e-01
713803      8.465596347e-01
713864      8.465596292e-01
713925      8.465596307e-01
713986      8.465596317e-01
714047      8.465596337e-01
714108      8.465596377e-01
714169      8.465596282e-01
714230      8.465596302e-01
714291      8.465596342e-01
714352      8.465596277e-01
714413      8.465596312e-01
714474      8.465596282e-01
714535      8.465596447e-01
714596      8.465596297e-01
714657      8.465596282e-01
714718      8.465596267e-01
714779      8.465596322e-01
714840      8.465596297e-01
714901      8.465596337e-01
714962      8.465596362e-01
715023      8.465596352e-01
715084      8.465596302e-01
715145      8.465596287e-01
715206      8.465596317e-01
715267      8.465596352e-01
715328      8.465596397e-01
715389      8.465596387e-01
715450      8.465596317e-01
715511      8.465596317e-01
715572      8.465596282e-01
715633      8.465596317e-01
715694      8.465596312e-01
715755      8.465596327e-01
715816      8.465596267e-01
715877      8.465596292e-01
715938      8.465596342e-01
715999      8.465596347e-01
716060      8.465596292e-01
716121      8.465596467e-01
716182      8.465596267e-01
716243      8.465596257e-01
716304      8.465596362e-01
716365      8.465596372e-01
716426      8.465596262e-01
716487      8.465596337e-01
716548      8.465596337e-01
716609      8.465596322e-01
716670      8.465596297e-01
716731      8.465596367e-01
716792      8.465596347e-01
716853      8.465596322e-01
716914      8.465596277e-01
716975      8.465596292e-01
717036      8.465596317e-01
717097      8.465596352e-01
717158      8.465596352e-01
717219      8.465596322e-01
717280      8.465596287e-01
717341      8.465596227e-01
717402      8.465596232e-01
717463      8.465596257e-01
717524      8.465596312e-01
717585      8.465596302e-01
717646      8.465596287e-01
717707      8.465596332e-01
717768      8.465596322e-01
717829      8.465596317e-01
717890      8.465596312e-01
717951      8.465596302e-01
718012      8.465596272e-01
718073      8.465596222e-01
718134      8.465596262e-01
718195      8.465596232e-01
718256      8.465596287e-01
718317      8.465596222e-01
718378      8.465596277e-01
718439      8.465596222e-01
718500      8.465596232e-01
718561      8.465596222e-01
718622      8.465596307e-01
718683      8.465596232e-01
718744      8.465596217e-01
718805      8.465596212e-01
718866      8.465596172e-01
718927      8.465596227e-01
718988      8.465596167e-01
719049      8.465596262e-01
719110      8.465596222e-01
719171      8.465596227e-01
719232      8.465596237e-01
719293      8.465596207e-01
719354      8.465596237e-01
719415      8.465596242e-01
719476      8.465596217e-01
719537      8.465596217e-01
719598      8.465596237e-01
719659      8.465596212e-01
719720      8.465596247e-01
719781      8.465596202e-01
719842      8.465596187e-01
719903      8.465596267e-01
719964      8.465596242e-01
720025      8.465596232e-01
720086      8.465596227e-01
720147      8.465596207e-01
720208      8.465596152e-01
720269      8.465596212e-01
720330      8.465596207e-01
720391      8.465596172e-01
720452      8.465596222e-01
720513      8.465596157e-01
720574      8.465596152e-01
720635      8.465596162e-01
720696      8.465596187e-01
720757      8.465596217e-01
720818      8.465596197e-01
720879      8.465596252e-01
720940      8.465596192e-01
721001      8.465596192e-01
721062      8.465596187e-01
721123      8.465596162e-01
721184      8.465596202e-01
721245      8.465596172e-01
721306      8.465596282e-01
721367      8.465596217e-01
721428      8.465596132e-01
721489      8.465596217e-01
721550      8.465596162e-01
721611      8.465596157e-01
721672      8.465596167e-01
721733      8.465596187e-01
721794      8.465596192e-01
721855      8.465596167e-01
721916      8.465596132e-01
721977      8.465596162e-01
722038      8.465596172e-01
722099      8.465596167e-01
722160      8.465596207e-01
722221      8.465596147e-01
722282      8.465596207e-01
722343      8.465596192e-01
722404      8.465596217e-01
722465      8.465596192e-01
722526      8.465596192e-01
722587      8.465596182e-01
722648      8.465596197e-01
722709      8.465596142e-01
722770      8.465596127e-01
722831      8.465596087e-01
722892      8.465596172e-01
722953      8.465596197e-01
723014      8.465596172e-01
723075      8.465596137e-01
723136      8.465596177e-01
723197      8.465596222e-01
723258      8.465596177e-01
723319      8.465596142e-01
723380      8.465596012e-01
723441      8.465596152e-01
723502      8.465596102e-01
723563      8.465596037e-01
723624      8.465596172e-01
